Test Case Specification: Login & Authentication (User) (v2.0),,,,,,,,,,,,
TC-SHR-005,BR-004,FR-40,Revoke Shared Link,ตรวจสอบการเพิกถอนลิงก์แชร์,Security Testing / Positive Test,1. มีลิงก์แชร์ที่ใช้งานอยู่,N/A,"1. เปิด Share Dashboard Modal
2. คลิก ""Revoke Link""
3. ยืนยันการเพิกถอน","1. ลิงก์ถูกเพิกถอนทันที
2. ผู้ใช้ที่เคยเข้าถึงไม่สามารถเข้าได้อีก
3. ระบบบันทึก Audit Log Link Revoked",,,
TC-SHR-006,BR-005,FR-40,Update Member Role in Shared Dashboard,ตรวจสอบการเปลี่ยนบทบาทสมาชิกใน Dashboard ที่แชร์,Functional Testing / Positive Test,1. มีสมาชิกใน Dashboard ที่แชร์แล้ว,"Member: editor_user@genbi.io
New Role: Viewer","1. เปิด Share Dashboard Modal
2. เลือกสมาชิกที่ต้องการเปลี่ยน
3. เปลี่ยน Role จาก Editor เป็น Viewer
4. คลิก Save","1. ระบบอัปเดต Role สำเร็จ
2. สมาชิกคนนั้นมีสิทธิ์ตาม Role ใหม่
3. ระบบบันทึก Audit Log",,,
TC-SHR-007,BR-004,FR-40,Expired Link Access Attempt,ตรวจสอบการปฏิเสธเมื่อเข้าถึงลิงก์ที่หมดอายุ,Security Testing / Negative Test,1. ลิงก์แชร์หมดอายุแล้ว,Expired URL,1. นำ URL ที่หมดอายุไปเปิดใน Browser,"1. ระบบแสดง ""This link has expired""
2. ไม่สามารถเข้าถึง Dashboard ได้
3. ระบบเสนอให้ติดต่อเจ้าของ Dashboard",,,
TC-HIST-001,BR-003,FR-21,View Conversation History,ตรวจสอบการดูประวัติการสนทนาทั้งหมด,Functional Testing / Positive Test,1. ผู้ใช้ล็อกอิน 2. มีประวัติการสนทนา,N/A,"1. ไปที่หน้า History
2. ระบบแสดงรายการประวัติ","1. ระบบแสดงรายการประวัติการสนทนา
2. แสดง: ชื่อ, เวลา, โมเดล, สถานะ
3. สามารถคลิกเพื่อเปิดดูรายละเอียดได้",,,
TC-HIST-002,BR-003,FR-21,Search Conversation History,ตรวจสอบการค้นหาในประวัติการสนทนา,Functional Testing / Positive Test,1. มีประวัติการสนทนาหลายรายการ,"Keyword: ""ยอดขาย""","1. ไปที่หน้า History
2. พิมพ์คำค้นหาในช่อง Search","1. ระบบแสดงเฉพาะรายการที่มีคำว่า ""ยอดขาย""
2. ผลลัพธ์เรียงตามความเกี่ยวข้อง",,,
TC-DS-SEL-001,BR-001,FR-17,Select Data Source Before Query,ตรวจสอบการเลือกแหล่งข้อมูลก่อนส่งคำถาม,Functional Testing / Positive Test,1. ผู้ใช้ล็อกอิน 2. มี Data Source หลายตัว,Data Source: Sales DW,"1. เปิดหน้า Chat
2. เลือก Data Source จาก Dropdown
3. ส่งคำถาม","1. ระบบใช้ Data Source ที่เลือกสำหรับ Query
2. ผลลัพธ์มาจาก Data Source ที่ถูกต้อง
3. ชื่อ Data Source แสดงบน UI",,,
TC-FB-001,-,FR-43,Submit Positive Feedback,ตรวจสอบการส่ง Feedback แบบ Positive (Thumbs Up),Functional Testing / Positive Test,1. ผู้ใช้ได้รับผลลัพธ์ Query แล้ว,"Rating: Thumbs Up
Comment: ""ผลลัพธ์ถูกต้อง""","1. คลิกปุ่ม Thumbs Up บนผลลัพธ์
2. กรอก Comment (ถ้ามี)
3. คลิก Submit","1. ระบบบันทึก Feedback สำเร็จ
2. Feedback เชื่อมโยงกับ Query ID
3. ระบบแสดง ""Thank you for feedback""",,,
TC-FB-002,-,FR-43,Submit Negative Feedback,ตรวจสอบการส่ง Feedback แบบ Negative (Thumbs Down),Functional Testing / Positive Test,1. ผู้ใช้ได้รับผลลัพธ์ Query แล้ว,"Rating: Thumbs Down
Comment: ""SQL ไม่ถูกต้อง""","1. คลิกปุ่ม Thumbs Down
2. กรอก Comment
3. คลิก Submit","1. ระบบบันทึก Feedback สำเร็จ
2. Feedback ใช้สำหรับปรับปรุงคุณภาพโมเดล",,,
TC-I18N-001,-,OR-010,Switch UI Language to Thai,ตรวจสอบการเปลี่ยนภาษา UI เป็นภาษาไทย,Functional Testing / UI Testing,1. ผู้ใช้ล็อกอิน 2. ภาษาปัจจุบันเป็น English,Language: Thai,"1. เปิด Settings > Appearance
2. เปลี่ยน Language เป็น Thai
3. คลิก Save","1. ทุกข้อความบน UI เปลี่ยนเป็นภาษาไทย
2. การเปลี่ยนแปลงคงอยู่เมื่อ Refresh
3. ไม่มีข้อความที่ยังเป็นภาษาอังกฤษ (Missing Translation)",,,
TC-I18N-002,-,OR-010,Switch UI Language to English,ตรวจสอบการเปลี่ยนภาษา UI เป็นภาษาอังกฤษ,Functional Testing / UI Testing,1. ผู้ใช้ล็อกอิน 2. ภาษาปัจจุบันเป็น Thai,Language: English,"1. เปิด Settings > Appearance
2. เปลี่ยน Language เป็น English
3. คลิก Save","1. ทุกข้อความบน UI เปลี่ยนเป็นภาษาอังกฤษ
2. การเปลี่ยนแปลงคงอยู่เมื่อ Refresh",,,
TC-KB-001,BR-001,FR-12,View Knowledge Base List,ตรวจสอบการดูรายการ Knowledge Base ของ Workspace,Functional Testing / Positive Test,1. ผู้ใช้ล็อกอิน 2. มี Knowledge Items ในระบบ,N/A,1. ไปที่หน้า Knowledge Base,"1. ระบบแสดงรายการ Knowledge Items
2. แสดง: ชื่อ, ประเภท, สถานะ, เวลาอัปเดต
3. สามารถค้นหา/กรองได้",,,
TC-KB-002,BR-001,FR-12,Search Knowledge Base,ตรวจสอบการค้นหาใน Knowledge Base,Functional Testing / Positive Test,1. มี Knowledge Items หลายรายการ,"Keyword: ""glossary""","1. ไปที่หน้า Knowledge Base
2. พิมพ์คำค้นหา","1. ระบบแสดงเฉพาะรายการที่ตรง
2. ผลลัพธ์เรียงตามความเกี่ยวข้อง",,,
